name,debut,start,end,salary,birth,target,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
David Nwaba,2016,2018,2018,1512601,1993,0.01485,SG,45,11.5,21.7,2.65,5.05,0.529,0.2,0.5,0.273,2.45,4.55,0.5505,0.5425,1.6,2.45,0.648,1.1,2.85,3.95,1.1,0.75,0.4,0.85,2.05,6.95
David Nwaba,2016,2019,2020,1382681,1993,0.01267,SG,47,12.33333333,20.9,2.6,5.066666667,0.513,0.3,0.833333333,0.288666667,2.3,4.266666667,0.548666667,0.537333333,1.433333333,2.2,0.659333333,1,2.7,3.7,1.1,0.733333333,0.366666667,0.766666667,2.066666667,6.8
David Stockton,2014,2022,2022,1836090,1991,0.01485,PG,3,0,3,0.7,1,0.667,0.7,1,0.667,0,0,0,1,1.3,1.3,1,0,0,0,0,0,0,0.3,1,3.3
David Stockton,2014,2021,2021,1669178,1991,0.01485,PG,3,0,3,0.7,1,0.667,0.7,1,0.667,0,0,0,1,1.3,1.3,1,0,0,0,0,0,0,0.3,1,3.3
David Stockton,2014,2019,2019,1620564,1991,0.01485,PG,3,0,7,0.7,1.5,0.5,0.5,0.85,0.5835,0.15,0.65,0.125,0.7085,1.15,1.65,0.75,0,0.35,0.35,1.5,0.35,0,0.8,0.65,3
David Stockton,2014,2017,2017,1312611,1991,0.01325,PG,3,0,11,0.7,2,0.333,0.3,0.7,0.5,0.3,1.3,0.25,0.417,1,2,0.5,0,0.7,0.7,3,0.7,0,1.3,0.3,2.7
David Stockton,2014,2017,2018,794723,1991,0.00802,PG,3,0,11,0.7,2,0.333,0.3,0.7,0.5,0.3,1.3,0.25,0.417,1,2,0.5,0,0.7,0.7,3,0.7,0,1.3,0.3,2.7
David Stockton,2014,2017,2017,7416,1991,0.00007,PG,3,0,11,0.7,2,0.333,0.3,0.7,0.5,0.3,1.3,0.25,0.417,1,2,0.5,0,0.7,0.7,3,0.7,0,1.3,0.3,2.7
David West,2003,2017,2017,2328652,1980,0.0235,PF,73,47.6,24.72,4.52,9.06,0.5076,0.06,0.2,0.2964,4.46,8.92,0.512,0.5108,1.8,2.32,0.7704,1.34,4.3,5.66,2.62,0.74,0.78,1.54,2,10.9
David West,2003,2015,2016,1525423,1980,0.02179,PF,71,71,31.44,6.06,12.32,0.4904,0.06,0.2,0.2244,6.02,12.14,0.4948,0.4924,2.72,3.44,0.782,1.82,5.26,7.1,2.7,0.86,0.82,1.82,2.4,14.9
David West,2003,2016,2016,1551659,1980,0.01648,PF,72.6,60.8,28.04,5.18,10.48,0.4978,0.06,0.2,0.2658,5.14,10.34,0.502,0.5002,2.12,2.7,0.7782,1.56,4.8,6.38,2.6,0.78,0.78,1.6,2.18,12.54
Davis Bertans,2016,2020,2024,16000000,1992,0.13355,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Bertans,2011,2020,2024,16000000,1992,0.13355,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Bertans,2016,2018,2019,7250000,1992,0.07117,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Bertans,2011,2018,2019,7250000,1992,0.07117,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis Bertans,2011,2016,2017,724360,1992,0.00769,,,,,,,,,,,,,,,,,,,,,,,,,,
Davon Reed,2017,2022,2023,1984359,1995,0.01605,SG,15.5,0.5,8.1,0.75,2.4,0.353,0.35,1.1,0.3945,0.4,1.3,0.332,0.431,0.2,0.3,0.3335,0.15,1.1,1.25,0.45,0.3,0.05,0.3,0.55,2.1
Davon Reed,2017,2021,2021,1669178,1995,0.01485,SG,15.5,0.5,8.1,0.75,2.4,0.353,0.35,1.1,0.3945,0.4,1.3,0.332,0.431,0.2,0.3,0.3335,0.15,1.1,1.25,0.45,0.3,0.05,0.3,0.55,2.1
Davon Reed,2017,2019,2019,1620564,1995,0.01485,SG,15.5,0.5,8.1,0.75,2.4,0.353,0.35,1.1,0.3945,0.4,1.3,0.332,0.431,0.2,0.3,0.3335,0.15,1.1,1.25,0.45,0.3,0.05,0.3,0.55,2.1
Davon Reed,2017,2021,2021,94304,1995,0.00084,SG,15.5,0.5,8.1,0.75,2.4,0.353,0.35,1.1,0.3945,0.4,1.3,0.332,0.431,0.2,0.3,0.3335,0.15,1.1,1.25,0.45,0.3,0.05,0.3,0.55,2.1
Davon Reed,2017,2021,2021,9593,1995,0.00009,SG,15.5,0.5,8.1,0.75,2.4,0.353,0.35,1.1,0.3945,0.4,1.3,0.332,0.431,0.2,0.3,0.3335,0.15,1.1,1.25,0.45,0.3,0.05,0.3,0.55,2.1
De'Aaron Fox,2017,2021,2025,32600060,1997,0.25416,PG,65.75,62,31.575,6.875,14.9,0.45675,1.15,3.525,0.323,5.725,11.375,0.498,0.4935,3.875,5.425,0.7185,0.575,2.9,3.475,6.425,1.4,0.475,2.825,2.6,18.8
Dean Wade,2019,2023,2025,6166667,1996,0.04452,PF,37.5,9.5,12.55,1.45,3,0.5615,0.7,1.85,0.433,0.75,1.2,0.6745,0.6625,0.25,0.35,0.3845,0.45,2.05,2.5,0.7,0.4,0.3,0.4,0.95,3.85
Deandre Ayton,2018,2022,2025,33232282,1998,0.24883,C,59.33333333,57,31.3,7.2,12.4,0.585666667,0.0666666667,0.233333333,0.143666667,7.166666667,12.16666667,0.593333333,0.587333333,1.9,2.5,0.756,3.433333333,7.3,10.76666667,1.7,0.733333333,1.2,1.8,2.933333333,16.3
DeAndre' Bembry,2016,2021,2021,1939350,1994,0.01725,SF,48,7,18.24,2.26,4.96,0.4618,0.32,1.26,0.2414,1.92,3.7,0.5294,0.4924,0.7,1.16,0.563,0.56,2.46,3.04,1.82,0.92,0.38,1.34,1.62,5.56
DeAndre' Bembry,2016,2020,2021,1857078,1994,0.01702,SF,47.25,5.75,18.025,2.25,5.075,0.449,0.325,1.325,0.23575,1.9,3.775,0.5145,0.4795,0.65,1.125,0.53325,0.55,2.525,3.075,1.75,0.9,0.375,1.325,1.6,5.525
DeAndre' Bembry,2016,2021,2021,601867,1994,0.00535,SF,48,7,18.24,2.26,4.96,0.4618,0.32,1.26,0.2414,1.92,3.7,0.5294,0.4924,0.7,1.16,0.563,0.56,2.46,3.04,1.82,0.92,0.38,1.34,1.62,5.56
De'Andre Hunter,2019,2023,2026,22500000,1997,0.15892,SF,43,40.5,30.75,4.8,10.8,0.447,1.5,4.45,0.3405,3.3,6.35,0.518,0.5175,2.45,3,0.8115,0.7,3.9,4.65,1.85,0.75,0.4,1.45,2.75,13.65
DeAndre Jordan,2008,2015,2018,21904013,1988,0.24963,C,78.4,75.6,29.34,3.72,5.6,0.6694,0,0,0.05,3.72,5.6,0.6708,0.6696,1.56,3.62,0.4376,3.42,6.82,10.26,0.54,0.72,1.98,1.28,2.92,9.04
DeAndre Jordan,2008,2018,2018,22897200,1988,0.22477,C,79.8,79.8,33.26,4.66,6.8,0.6896,0,0,0.05,4.66,6.8,0.691,0.6898,2.54,5.52,0.4634,4.06,10.18,14.28,1.1,0.76,1.92,1.48,2.82,11.86
DeAndre Jordan,2008,2011,2014,10759764,1988,0.1847,C,75,39,20.9,2.5,3.85,0.6455,0,0,0,2.5,3.85,0.649,0.6455,0.95,2.25,0.4135,2.15,3.95,6.1,0.4,0.35,1.35,1.2,2.7,5.95
DeAndre Jordan,2008,2019,2022,9990179,1988,0.09063,C,65,65,31.14285714,4.5,6.742857143,0.670142857,0,0,0.0357142857,4.5,6.742857143,0.671142857,0.670285714,2.685714286,4.9,0.578428571,3.742857143,9.957142857,13.71428571,1.7,0.657142857,1.485714286,1.785714286,2.571428571,11.68571429
DeAndre Jordan,2008,2023,2023,3196448,1988,0.02385,C,50.2,37.4,26.12,3.82,5.8,0.6696,0,0,0,3.82,5.8,0.6702,0.6696,2.08,3.02,0.668,2.9,8.24,11.14,2.16,0.48,1.06,1.88,2.22,9.74
DeAndre Jordan,2008,2022,2022,2905851,1988,0.0235,C,54.66666667,44,27.01666667,3.983333333,6.083333333,0.6655,0,0,0,3.983333333,6.083333333,0.666,0.6655,2.133333333,3.2,0.653333333,3.133333333,8.683333333,11.81666667,2.05,0.483333333,1.033333333,1.866666667,2.283333333,10.11666667
DeAndre Jordan,2008,2021,2021,2641691,1988,0.0235,C,58.42857143,49.28571429,27.68571429,4.142857143,6.228571429,0.672428571,0,0,0,4.142857143,6.228571429,0.673285714,0.672428571,2.185714286,3.485714286,0.628857143,3.214285714,8.885714286,12.1,1.928571429,0.5,1.128571429,1.8,2.328571429,10.48571429
DeAndre Jordan,2008,2021,2021,592103,1988,0.00527,C,58.42857143,49.28571429,27.68571429,4.142857143,6.228571429,0.672428571,0,0,0,4.142857143,6.228571429,0.673285714,0.672428571,2.185714286,3.485714286,0.628857143,3.214285714,8.885714286,12.1,1.928571429,0.5,1.128571429,1.8,2.328571429,10.48571429
DeAndre Liggins,2011,2018,2018,1757429,1988,0.01725,SG,34.42857143,6.571428571,12.54285714,1.128571429,2.414285714,0.489,0.228571429,0.728571429,0.269,0.914285714,1.671428571,0.510428571,0.545571429,0.414285714,0.642857143,0.387714286,0.714285714,1.471428571,2.185714286,0.614285714,0.771428571,0.142857143,0.342857143,1.385714286,2.857142857
DeAndre Liggins,2011,2017,2017,1577230,1988,0.01592,SG,32.8,7.8,11.64,1.26,2.54,0.5432,0.16,0.58,0.2232,1.12,1.94,0.5762,0.5826,0.6,0.94,0.4828,0.98,1.56,2.56,0.44,0.8,0.1,0.36,1.28,3.28
DeAndre Liggins,2011,2012,2013,823244,1988,0.01418,SF,17,0,6.8,0.7,1.5,0.48,0,0.2,0,0.7,1.2,0.571,0.48,0.5,1.1,0.474,0.4,0.5,0.9,0.3,0.4,0,0.6,0.4,1.9
DeAndre Liggins,2011,2016,2017,1296463,1988,0.01377,SF,19,0.333333333,5.066666667,0.733333333,1.233333333,0.642333333,0.0666666667,0.233333333,0.122666667,0.7,0.966666667,0.690333333,0.667,0.233333333,0.533333333,0.324666667,0.566666667,0.5,1.1,0.233333333,0.3,0.0333333333,0.333333333,0.4,1.8
DeAndre Liggins,2011,2017,2018,1191568,1988,0.01202,SG,32.8,7.8,11.64,1.26,2.54,0.5432,0.16,0.58,0.2232,1.12,1.94,0.5762,0.5826,0.6,0.94,0.4828,0.98,1.56,2.56,0.44,0.8,0.1,0.36,1.28,3.28
DeAndre Liggins,2011,2017,2017,8911,1988,0.00009,SG,32.8,7.8,11.64,1.26,2.54,0.5432,0.16,0.58,0.2232,1.12,1.94,0.5762,0.5826,0.6,0.94,0.4828,0.98,1.56,2.56,0.44,0.8,0.1,0.36,1.28,3.28
DeAndre Liggins,2011,2013,2013,5202,1988,0.00009,SF,28,0.5,7.1,0.6,1.35,0.4635,0.1,0.35,0.184,0.55,0.95,0.5355,0.5005,0.35,0.8,0.487,0.35,0.75,1.15,0.35,0.45,0.05,0.5,0.6,1.7
De'Anthony Melton,2018,2020,2023,8656922,1998,0.07523,PG,55,19.5,19.6,2.35,5.9,0.396,0.65,2.1,0.2955,1.7,3.8,0.4525,0.449,1,1.3,0.7595,0.6,2.6,3.2,3.05,1.35,0.4,1.45,2.05,6.3
Deividas Sirvydis,2020,2022,2022,1836090,2000,0.01485,SG,20,0,6.7,0.7,2,0.35,0.5,1.4,0.357,0.2,0.6,0.333,0.475,0.2,0.3,0.5,0,1.5,1.5,0.3,0.1,0,0.3,0.5,2.1
Deividas Sirvydis,2020,2021,2021,1669178,2000,0.01485,SG,20,0,6.7,0.7,2,0.35,0.5,1.4,0.357,0.2,0.6,0.333,0.475,0.2,0.3,0.5,0,1.5,1.5,0.3,0.1,0,0.3,0.5,2.1
Deividas Sirvydis,2020,2021,2021,8558,2000,0.00008,SG,20,0,6.7,0.7,2,0.35,0.5,1.4,0.357,0.2,0.6,0.333,0.475,0.2,0.3,0.5,0,1.5,1.5,0.3,0.1,0,0.3,0.5,2.1
Dejounte Murray,2016,2024,2027,28517552,1996,0.19618,PG,66.5,62.5,28.75,5.55,12.1,0.4575,0.75,2.35,0.343,4.7,9.8,0.4845,0.4895,1.5,1.85,0.7945,0.95,5.5,6.45,4.75,1.6,0.2,1.8,2.1,13.3
Dejounte Murray,2016,2020,2023,16000000,1996,0.13905,PG,61.66666667,38,18.53333333,3.033333333,6.766666667,0.445333333,0.3,0.9,0.341666667,2.7,5.833333333,0.458666667,0.471666667,1.1,1.433333333,0.735666667,0.866666667,3.333333333,4.2,2.766666667,1.033333333,0.3,1.533333333,1.633333333,7.466666667
Delon Wright,2015,2019,2021,9350000,1992,0.08567,PG,45.5,5.166666667,19.6,2.7,6.2,0.439666667,0.583333333,1.8,0.3285,2.15,4.366666667,0.485666667,0.485333333,1.533333333,1.933333333,0.79,0.733333333,2.2,2.933333333,2.816666667,1,0.383333333,0.983333333,1.166666667,7.533333333
Delon Wright,2015,2022,2023,8000000,1992,0.0647,PG,52.25,14.125,24.6,3.4,7.5125,0.452125,0.825,2.4,0.342625,2.5875,5.1125,0.50325,0.50775,1.55,1.9375,0.803375,0.9375,2.925,3.875,3.75,1.3375,0.4375,1.1625,1.3125,9.1625
Delon Wright,2015,2023,2023,947205,1992,0.00707,PG,49.85714286,15.57142857,25.14285714,3.471428571,7.685714286,0.450285714,0.828571429,2.428571429,0.339285714,2.657142857,5.271428571,0.500857143,0.504571429,1.571428571,1.971428571,0.799714286,0.971428571,3.028571429,4.014285714,3.871428571,1.385714286,0.428571429,1.171428571,1.328571429,9.328571429
DeMar DeRozan,2009,2016,2020,27800000,1989,0.27508,SG,72.4,72.4,36.16,7,16.26,0.431,0.52,1.8,0.2942,6.5,14.5,0.4476,0.447,5.66,6.82,0.8294,0.66,3.46,4.12,3.2,1,0.3,2.1,2.26,20.22
DeMar DeRozan,2009,2021,2023,27300000,1989,0.23129,SG,72,72,34.4,8.34,17.24,0.486,0.4,1.52,0.2492,7.92,15.72,0.505,0.4976,5.98,7.04,0.8444,0.72,4.26,4.96,5.56,1.04,0.3,2.32,2.14,23.04
DeMarcus Cousins,2010,2018,2018,5337000,1990,0.05239,C,55.28571429,55.28571429,34.24285714,8.714285714,18.87142857,0.462857143,1.271428571,3.571428571,0.289857143,7.442857143,15.27142857,0.488857143,0.496142857,6.728571429,8.914285714,0.755857143,2.457142857,9.357142857,11.82857143,4.071428571,1.5,1.385714286,3.957142857,3.9,25.44285714
DeMarcus Cousins,2010,2019,2019,3500000,1990,0.03207,C,49.42857143,49.42857143,33.28571429,8.371428571,18.24285714,0.460571429,1.4,4.014285714,0.329,6.985714286,14.2,0.496285714,0.498857143,6.357142857,8.4,0.757285714,2.214285714,9.1,11.32857143,4.171428571,1.471428571,1.414285714,3.8,3.871428571,24.52857143
DeMarcus Cousins,2010,2020,2020,2331593,1990,0.02136,C,47.83333333,47.83333333,33.15,8.366666667,18.26666667,0.4595,1.633333333,4.666666667,0.342166667,6.75,13.58333333,0.500833333,0.504,6.216666667,8.266666667,0.753166667,2.066666667,9.033333333,11.1,4.266666667,1.466666667,1.366666667,3.716666667,3.833333333,24.6
DeMarcus Cousins,2010,2021,2021,2004047,1990,0.01783,C,38,30.5,26.85,6.325,13.85,0.455625,1.4875,4.2375,0.353125,4.825,9.6125,0.5015,0.51225,4.2625,5.65,0.744625,1.7375,7.4625,9.2,3.45,1.2,1.0625,2.9125,3.3875,18.375
DeMarcus Cousins,2010,2021,2021,683196,1990,0.00608,C,38,30.5,26.85,6.325,13.85,0.455625,1.4875,4.2375,0.353125,4.825,9.6125,0.5015,0.51225,4.2625,5.65,0.744625,1.7375,7.4625,9.2,3.45,1.2,1.0625,2.9125,3.3875,18.375
DeMarcus Cousins,2010,2020,2020,335366,1990,0.00307,C,47.83333333,47.83333333,33.15,8.366666667,18.26666667,0.4595,1.633333333,4.666666667,0.342166667,6.75,13.58333333,0.500833333,0.504,6.216666667,8.266666667,0.753166667,2.066666667,9.033333333,11.1,4.266666667,1.466666667,1.366666667,3.716666667,3.833333333,24.6
DeMarcus Cousins,2010,2020,2020,15970,1990,0.00015,C,47.83333333,47.83333333,33.15,8.366666667,18.26666667,0.4595,1.633333333,4.666666667,0.342166667,6.75,13.58333333,0.500833333,0.504,6.216666667,8.266666667,0.753166667,2.066666667,9.033333333,11.1,4.266666667,1.466666667,1.366666667,3.716666667,3.833333333,24.6
DeMarcus Cousins,2010,2021,2021,15182,1990,0.00014,C,38,30.5,26.85,6.325,13.85,0.455625,1.4875,4.2375,0.353125,4.825,9.6125,0.5015,0.51225,4.2625,5.65,0.744625,1.7375,7.4625,9.2,3.45,1.2,1.0625,2.9125,3.3875,18.375
DeMarre Carroll,2009,2015,2018,14500000,1986,0.16525,PF,31.22222222,19.11111111,14.26666667,1.888888889,4.088888889,0.442,0.444444444,1.211111111,0.197666667,1.444444444,2.877777778,0.466,0.471666667,0.688888889,0.888888889,0.665555556,0.811111111,1.533333333,2.322222222,0.866666667,0.555555556,0.133333333,0.466666667,1.255555556,4.911111111
DeMarre Carroll,2009,2019,2021,6883333,1986,0.06307,SF,61.6,48.8,28.58,3.9,9.34,0.417,1.72,4.64,0.3678,2.18,4.68,0.4704,0.509,1.9,2.62,0.7174,1.18,3.92,5.12,1.4,1.08,0.26,1.1,2.12,11.42
DeMarre Carroll,2009,2013,2014,2500000,1986,0.0426,SF,26.125,3.875,9.525,1.2,2.725,0.427125,0.125,0.375,0.12775,1.075,2.35,0.43575,0.4395,0.425,0.525,0.64225,0.6375,0.9,1.525,0.6,0.325,0.1,0.2875,1,2.925
DeMarre Carroll,2009,2011,2011,854389,1986,0.01472,SF,23.75,0.25,5.8,0.525,1.5,0.29325,0,0.025,0,0.525,1.475,0.296,0.29325,0.25,0.3,0.65575,0.3,0.7,0.975,0.375,0.15,0.075,0.075,0.65,1.275
DeMarre Carroll,2009,2011,2012,711279,1986,0.01225,SF,23.75,0.25,5.8,0.525,1.5,0.29325,0,0.025,0,0.525,1.475,0.296,0.29325,0.25,0.3,0.65575,0.3,0.7,0.975,0.375,0.15,0.075,0.075,0.65,1.275
DeMarre Carroll,2009,2019,2019,811447,1986,0.00743,SF,61.6,48.8,28.58,3.9,9.34,0.417,1.72,4.64,0.3678,2.18,4.68,0.4704,0.509,1.9,2.62,0.7174,1.18,3.92,5.12,1.4,1.08,0.26,1.1,2.12,11.42
Demetrius Jackson,2016,2019,2019,1620564,1994,0.01485,PG,8.2,0,5.24,0.74,1.4,0.5416,0.18,0.5,0.4952,0.56,0.9,0.6092,0.6106,0.34,0.54,0.5,0.32,0.34,0.66,0.74,0.24,0.04,0.4,0.4,2.04
Demetrius Jackson,2016,2017,2017,74159,1994,0.00075,PG,5,0,3.4,0.6,0.8,0.75,0.2,0.2,1,0.4,0.6,0.667,0.875,0.6,1.2,0.5,0.4,0.4,0.8,0.6,0,0,0,0,2
Deng Adel,2018,2019,2019,1445697,1996,0.01325,SF,19,3,10.2,0.6,1.9,0.306,0.3,1.2,0.261,0.3,0.7,0.385,0.389,0.2,0.2,1,0.2,0.8,1,0.3,0.1,0.2,0.3,0.7,1.7
Deni Avdija,2020,2024,2027,13750000,2001,0.09459,SF,54,32,23.3,2.4,5.8,0.417,1,3.1,0.315,1.4,2.7,0.535,0.502,0.5,0.8,0.644,0.4,4.4,4.9,1.2,0.6,0.3,0.6,2.6,6.3
Dennis Schr?der,2013,2017,2020,17500000,1993,0.1693,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Schr?der,2013,2023,2024,12715125,1993,0.09489,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Schr?der,2013,2021,2021,5890000,1993,0.0524,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Schr?der,2013,2022,2022,2641682,1993,0.02136,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Schr?¡©??¨ö???er,2013,2017,2020,17500000,1993,0.1693,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Schr?¡©??¨ö???er,2013,2023,2024,12715125,1993,0.09489,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Schr?¡©??¨ö???er,2013,2021,2021,5890000,1993,0.0524,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Schr?¡©??¨ö???er,2013,2022,2022,2641682,1993,0.02136,,,,,,,,,,,,,,,,,,,,,,,,,,
Dennis Smith Jr.,2017,2023,2023,2528233,1997,0.01887,PG,26.57142857,17.28571429,21.21428571,3.428571429,8.585714286,0.376714286,0.857142857,2.842857143,0.275857143,2.585714286,5.728571429,0.432142857,0.423285714,1.385714286,2.1,0.667285714,0.514285714,1.9,2.4,3.628571429,1.1,0.371428571,1.857142857,1.957142857,9.1
Dennis Smith Jr.,2017,2022,2022,2133278,1997,0.01725,PG,31.875,23.75,22.275,3.7375,9.3625,0.379,0.9375,3.1,0.2805,2.8,6.25,0.4325,0.426125,1.45,2.1875,0.670625,0.5375,2.0375,2.575,3.825,1.0875,0.3625,1.975,1.9875,9.8625
Dennis Smith Jr.,2017,2021,2021,1789256,1997,0.01592,PG,31.875,23.75,22.275,3.7375,9.3625,0.379,0.9375,3.1,0.2805,2.8,6.25,0.4325,0.426125,1.45,2.1875,0.670625,0.5375,2.0375,2.575,3.825,1.0875,0.3625,1.975,1.9875,9.8625
Denzel Valentine,2016,2020,2020,4642800,1993,0.04254,SG,56.66666667,14,19.3,2.8,7.033333333,0.393333333,1.5,4.066666667,0.357666667,1.333333333,2.933333333,0.441,0.501333333,0.3,0.4,0.757666667,0.366666667,2.933333333,3.266666667,1.833333333,0.666666667,0.133333333,0.966666667,1.766666667,7.366666667
Denzel Valentine,2016,2022,2022,2298385,1993,0.01859,SG,58.33333333,15,19.16666667,3.033333333,7.566666667,0.399666667,1.5,4.166666667,0.351,1.566666667,3.4,0.463666667,0.497333333,0.333333333,0.4,0.812,0.433333333,3.033333333,3.466666667,2.033333333,0.666666667,0.133333333,0.9,1.633333333,7.833333333
Denzel Valentine,2016,2021,2021,2066635,1993,0.01838,SG,58,11.25,18.65,2.725,6.95,0.38825,1.45,4.025,0.351,1.3,2.9,0.4385,0.49325,0.3,0.375,0.8035,0.375,2.9,3.25,1.8,0.625,0.125,0.9,1.6,7.15
Denzel Valentine,2016,2021,2021,11146,1993,0.0001,SG,58,11.25,18.65,2.725,6.95,0.38825,1.45,4.025,0.351,1.3,2.9,0.4385,0.49325,0.3,0.375,0.8035,0.375,2.9,3.25,1.8,0.625,0.125,0.9,1.6,7.15
Deonte Burton,2017,2023,2023,2092354,1994,0.01561,SG,35.5,0,8.3,1.05,2.9,0.373,0.3,1.1,0.2425,0.8,1.75,0.4565,0.4175,0.25,0.4,0.619,0.15,1.05,1.2,0.35,0.2,0.3,0.4,0.95,2.65
Deonte Burton,2017,2018,2019,784220,1994,0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,
Deonte Burton,2017,2022,2022,10552,1994,0.00009,SG,35.5,0,8.3,1.05,2.9,0.373,0.3,1.1,0.2425,0.8,1.75,0.4565,0.4175,0.25,0.4,0.619,0.15,1.05,1.2,0.35,0.2,0.3,0.4,0.95,2.65
Deron Williams,2005,2016,2016,10000000,1984,0.10622,PG,66,61.8,33.68,5.54,13.26,0.4196,1.72,4.78,0.3582,3.84,8.5,0.4554,0.4842,3.46,4.06,0.8412,0.34,2.72,3.06,6.98,1.1,0.3,2.72,2.34,16.26
Deron Williams,2005,2015,2016,5500000,1984,0.07857,PG,56.42857143,53.71428571,35.68571429,5.9,14.1,0.418571429,1.671428571,4.9,0.342,4.242857143,9.214285714,0.459428571,0.478,4.2,4.985714286,0.832571429,0.471428571,3.085714286,3.557142857,8.842857143,1.185714286,0.285714286,3.128571429,2.614285714,17.65714286
Deron Williams,2005,2016,2016,410733,1984,0.00436,PG,66,61.8,33.68,5.54,13.26,0.4196,1.72,4.78,0.3582,3.84,8.5,0.4554,0.4842,3.46,4.06,0.8412,0.34,2.72,3.06,6.98,1.1,0.3,2.72,2.34,16.26
Derrick Favors,2010,2018,2019,18800000,1991,0.18455,PF,67.2,64.4,28.94,5.54,10.62,0.5224,0.06,0.24,0.1378,5.48,10.38,0.531,0.5252,2.32,3.5,0.6626,2.48,5.18,7.66,1.32,0.92,1.32,1.48,2.52,13.5
Derrick Favors,2010,2020,2022,9720900,1991,0.08775,PF,63.2,58.8,26.26,4.96,9.04,0.5536,0.1,0.44,0.1766,4.86,8.6,0.5744,0.5592,1.76,2.7,0.6426,2.6,5.1,7.72,1.34,0.82,1.14,1.24,2.16,11.8
Derrick Favors,2010,2023,2023,3196448,1991,0.02385,C,65,39.66666667,20.96666667,3.733333333,6.1,0.613666667,0.0666666667,0.366666667,0.120333333,3.666666667,5.7,0.636666667,0.618666667,1.233333333,1.866666667,0.658666667,2.633333333,4.9,7.566666667,1.133333333,0.6,1.1,0.9,2.1,8.733333333
Derrick Favors,2010,2022,2022,16700,1991,0.00014,C,68,49,22.725,4.075,6.85,0.601,0.1,0.475,0.14575,3.975,6.35,0.6265,0.60725,1.375,2.1,0.65675,2.625,4.825,7.475,1.175,0.625,1.1,0.95,2.1,9.625
Derrick Jones Jr.,2016,2020,2021,9489450,1997,0.08695,SF,31.83333333,9,15.4,1.783333333,3.666666667,0.477833333,0.266666667,1.05,0.202666667,1.5,2.583333333,0.639,0.505666667,1.016666667,1.483333333,0.6995,1.116666667,1.466666667,2.566666667,0.583333333,0.466666667,0.616666667,0.433333333,1.566666667,4.85
Derrick Jones Jr.,2016,2022,2023,3280000,1997,0.02653,SF,36.16666667,14.83333333,16.35,1.85,3.9,0.464833333,0.366666667,1.383333333,0.209833333,1.466666667,2.5,0.643666667,0.502333333,1.033333333,1.533333333,0.689666667,1.133333333,1.616666667,2.733333333,0.65,0.5,0.7,0.466666667,1.6,5.1
Derrick Jones Jr.,2016,2023,2023,2709849,1997,0.02022,SF,59,24.33333333,21.73333333,2.766666667,5.5,0.501666667,0.6,2,0.301333333,2.166666667,3.5,0.621,0.557,1.266666667,1.9,0.675666667,1.333333333,2.466666667,3.8,0.833333333,0.8,0.733333333,0.6,2.166666667,7.433333333
Derrick Jones Jr.,2016,2018,2019,1578979,1997,0.0155,SF,18,6,12.475,1.225,2.675,0.4615,0.125,0.65,0.157,1.075,1.975,0.6475,0.47925,0.825,1.2,0.7045,1,0.9,1.875,0.45,0.25,0.6,0.35,1.275,3.4
Derrick Rose,2008,2021,2023,14520730,1988,0.12302,PG,35,12.44444444,23.27777778,5.333333333,11.51111111,0.458777778,0.666666667,1.988888889,0.297222222,4.7,9.5,0.488666667,0.485777778,2.211111111,2.544444444,0.879333333,0.522222222,1.711111111,2.244444444,3.466666667,0.677777778,0.266666667,1.7,0.933333333,13.54444444
Derrick Rose,2008,2021,2023,14520730,1998,0.12302,PG,35,12.44444444,23.27777778,5.333333333,11.51111111,0.458777778,0.666666667,1.988888889,0.297222222,4.7,9.5,0.488666667,0.485777778,2.211111111,2.544444444,0.879333333,0.522222222,1.711111111,2.244444444,3.466666667,0.677777778,0.266666667,1.7,0.933333333,13.54444444
Derrick Rose,2008,2019,2020,7500000,1988,0.06872,PG,40.28571429,29.71428571,24.3,5.3,12.01428571,0.440714286,0.614285714,2.114285714,0.258571429,4.714285714,9.885714286,0.474714286,0.463428571,2.257142857,2.642857143,0.865714286,0.628571429,1.785714286,2.428571429,3.228571429,0.514285714,0.214285714,1.971428571,0.942857143,13.44285714
Derrick Rose,2008,2019,2020,7500000,1998,0.06872,PG,40.28571429,29.71428571,24.3,5.3,12.01428571,0.440714286,0.614285714,2.114285714,0.258571429,4.714285714,9.885714286,0.474714286,0.463428571,2.257142857,2.642857143,0.865714286,0.628571429,1.785714286,2.428571429,3.228571429,0.514285714,0.214285714,1.971428571,0.942857143,13.44285714
